CRASH_CRN,DISTRICT,MUNICIPALITY,CRASH_YEAR,CRASH_MONTH,DAY_OF_WEEK,TIME_OF_DAY,HOUR_OF_DAY,WEATHER,ROAD_CONDITION,COLLISION_TYPE,SCH_BUS_IND,SCH_ZONE_IND,AUTOMOBILE_COUNT,MOTORCYCLE_COUNT,SMALL_TRUCK_COUNT,HEAVY_TRUCK_COUNT,SUV_COUNT,VAN_COUNT,BICYCLE_COUNT,FATAL_COUNT,INJURY_COUNT,BICYCLE_DEATH_COUNT,BICYCLE_MAJ_INJ_COUNT,PED_COUNT,PED_DEATH_COUNT,PED_MAJ_INJ_COUNT,LATITUDE,LONGITUDE,DEC_LAT,DEC_LONG,WET_ROAD,SNOW_SLUSH_ROAD,ICY_ROAD,SUDDEN_DEER,FATAL_OR_MAJ_INJ,INJURY,FATAL,SCHOOL_BUS,SCHOOL_ZONE,BICYCLE,HVY_TRUCK_RELATED,ALCOHOL_RELATED,DRINKING_DRIVER,UNDERAGE_DRNK_DRV,CELL_PHONE,SPEEDING_RELATED,AGGRESSIVE_DRIVING,FATIGUE_ASLEEP,PEDESTRIAN,DISTRACTED,MC_DRINKING_DRIVER,DRUGGED_DRIVER,INJURY_OR_FATAL,IMPAIRED_DRIVER,DEER_RELATED,DRUG_RELATED,STREET_NAME
2018039484,11,2438,2018,3,3,1252,12,1,0,8,N,N,0,0,0,0,1,0,0,1,0,0,0,1,1,0,40 24:31.460,79 54:26.990,40.4088,-79.9073,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,MCCLURE ST
2018039921,11,2113,2018,4,5,1033,10,1,0,7,N,N,0,0,0,0,1,0,0,0,1,0,0,0,0,0,40 26:40.330,79 48:44.850,40.4445,-79.8125,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,OLD WILLIAM PENN HW
2018040333,11,2446,2018,4,3,1417,14,2,1,8,N,N,1,0,0,0,0,0,0,0,1,0,0,1,0,1,40 26:12.626,79 45:29.205,40.4368,-79.7581,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,MOSSIDE BL
2018040578,11,2301,2018,4,7,1045,10,1,0,4,N,N,1,0,0,0,0,0,1,0,1,0,1,0,0,0,40 27:36.194,79 56:45.582,40.4601,-79.946,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,LIBERTY AV
2018041412,11,2304,2018,4,3,258,2,1,1,7,N,N,1,0,0,0,0,0,0,0,2,0,0,0,0,0,40 20:32.714,79 51:43.630,40.3424,-79.8621,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,WALNUT ST
2018041481,11,2113,2018,4,3,344,3,1,6,8,N,N,0,0,0,0,1,0,0,1,0,0,0,1,1,0,40 28:47.018,79 50:56.374,40.4797,-79.849,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,SANDY CREEK RD
2018041988,11,2216,2018,4,3,523,5,1,6,7,N,N,1,0,0,0,0,0,0,0,2,0,0,0,0,0,40 38:36.099,80 01:48.046,40.6433,-80.0298,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,EAST/WEST TU
2018042857,11,2451,2018,4,7,1542,15,1,0,1,N,N,2,0,0,0,0,0,0,0,3,0,0,0,0,0,40 31:19.310,79 50:34.310,40.522,-79.8429,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,PENNSYLVANIA AV
2018043098,11,2220,2018,4,5,1540,15,8,0,7,N,N,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40 39:36.564,79 51:01.525,40.6602,-79.8504,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
2018043350,11,2102,2018,4,1,841,8,1,0,7,N,N,0,0,0,0,1,0,0,0,1,0,0,0,0,0,40 24:37.772,80 06:27.774,40.4105,-80.1077,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,
2018044128,11,2110,2018,4,6,1659,16,1,0,5,N,N,1,1,0,0,0,0,0,0,1,0,0,0,0,0,40 30:07.646,80 06:07.804,40.5021,-80.1022,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,NEVILLE RD
2018044136,11,2116,2018,4,4,525,5,2,1,8,N,N,0,0,1,0,0,0,0,1,0,0,0,1,1,0,40 31:49.006,80 00:34.862,40.5303,-80.0097,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,MCKNIGHT RD
2018044633,11,2474,2018,4,6,1550,15,1,0,8,N,N,0,0,1,0,0,0,0,0,1,0,0,1,0,1,40 31:05.580,80 01:53.638,40.5182,-80.0316,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,CENTER AV
2018044886,11,2207,2018,4,6,1423,14,1,0,4,N,N,1,0,0,0,1,0,0,0,3,0,0,0,0,0,40 35:37.547,79 59:13.563,40.5938,-79.9871,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,WILDWOOD RD
2018045083,11,2301,2018,4,6,2248,22,1,0,8,N,N,1,0,0,0,0,0,0,0,1,0,0,1,0,1,40 26:22.810,80 00:13.570,40.4397,-80.0038,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,
2018045367,11,2474,2018,4,7,1800,18,1,0,8,N,N,1,0,0,0,0,0,0,0,1,0,0,1,0,1,40 31:20.186,80 02:05.504,40.5223,-80.0349,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,
2018045392,11,2440,2018,4,7,431,4,1,0,7,N,N,1,0,0,0,0,0,0,0,1,0,0,0,0,0,40 18:18.384,79 56:02.770,40.3051,-79.9341,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,
2018046072,11,2106,2018,4,2,1829,18,1,8,7,N,N,1,0,0,0,0,0,0,0,3,0,0,0,0,0,40 39:14.170,79 41:58.800,40.6539,-79.6997,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,SPORTSMAN PARK DR
2018046189,11,2301,2018,4,4,710,7,1,0,1,N,N,1,0,1,0,0,0,0,0,2,0,0,0,0,0,40 27:10.489,80 02:21.730,40.4529,-80.0394,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,CORLISS ST
2018046399,11,2301,2018,4,7,2323,23,1,0,8,N,N,0,1,0,0,0,0,0,0,3,0,0,1,0,0,40 25:43.511,79 59:10.905,40.4288,-79.9864,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,EAST CARSON ST
2018046655,11,2115,2018,4,5,841,8,1,0,4,N,N,1,0,1,0,0,0,0,0,2,0,0,0,0,0,40 27:41.030,80 09:05.590,40.4614,-80.1516,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,CLEVER RD
2018046675,11,2113,2018,4,4,1414,14,1,0,8,N,N,0,0,0,0,1,0,0,0,1,0,0,1,0,1,40 27:54.819,79 52:48.801,40.4652,-79.8802,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,BLACKADORE AV
2018046774,11,2481,2018,3,6,303,3,2,1,2,N,N,2,0,0,1,1,1,0,2,1,0,0,0,0,0,40 34:56.996,80 06:28.793,40.5825,-80.108,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,RAYMOND P SHAFER HW
2018046874,11,2301,2018,4,5,2038,20,1,0,4,N,N,0,1,0,0,1,0,0,0,1,0,0,0,0,0,40 25:49.741,80 00:46.503,40.4305,-80.0129,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,WOODRUFF ST
2018047062,11,2446,2018,3,3,2330,23,4,1,2,N,N,0,0,0,0,1,0,0,0,7,0,0,0,0,0,40 26:50.357,79 45:13.645,40.4479,-79.7538,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,EAST/WEST TU
2018047226,11,2116,2018,3,6,2239,22,1,0,5,N,N,0,0,1,0,1,0,0,0,3,0,0,0,0,0,40 31:00.860,79 59:37.660,40.5169,-79.9938,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,THOMPSON RUN RD
2018048011,11,2214,2018,4,2,1757,17,1,0,4,N,N,0,0,1,0,0,1,0,0,1,0,0,0,0,0,40 27:17.005,80 14:01.118,40.4547,-80.2336,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,ENLOW RD
2018048387,11,2108,2018,5,3,1024,10,1,0,7,N,N,1,1,0,0,0,0,0,0,2,0,0,0,0,0,40 34:15.053,80 00:09.567,40.5708,-80.0027,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,PEEBLES RD
2018048970,11,2117,2018,5,4,1031,10,1,0,1,N,N,2,0,0,1,0,0,0,0,1,0,0,0,0,0,40 23:30.134,80 04:14.582,40.3917,-80.0707,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,GREENTREE RD
2018048988,11,2208,2018,4,5,2241,22,1,0,7,N,N,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40 32:24.312,79 51:10.858,40.5401,-79.853,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,GUYS RUN RD
2018049184,11,2301,2018,5,5,1400,14,1,0,4,N,N,1,1,0,0,0,0,0,0,1,0,0,0,0,0,40 26:52.137,79 56:13.724,40.4478,-79.9371,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,WILKINS AV
2018049204,11,2440,2018,5,6,1457,14,1,0,7,N,N,1,0,0,0,0,0,0,0,1,0,0,0,0,0,40 16:53.610,79 56:13.761,40.2816,-79.9372,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,PETERS CREEK RD
2018049398,11,2301,2018,5,7,350,3,1,0,7,N,N,1,0,0,0,0,0,0,0,1,0,0,0,0,0,40 23:31.440,80 00:17.760,40.3921,-80.0049,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,BROOKLINE BL
2018049530,11,2211,2018,5,4,1417,14,1,0,7,N,N,0,0,0,1,0,0,0,0,1,0,0,0,0,0,40 31:27.075,80 06:58.436,40.5242,-80.1162,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TOMS RUN RD
2018050377,11,2301,2018,4,2,119,1,1,0,7,N,N,0,0,0,0,1,0,0,1,0,0,0,0,0,0,40 26:33.375,80 01:26.705,40.4426,-80.0241,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,WEST CARSON ST
2018051269,11,2301,2018,5,5,2131,21,1,0,4,N,N,2,0,0,0,0,0,0,0,1,0,0,0,0,0,40 27:14.504,79 54:44.638,40.454,-79.9124,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,FIFTH AV
2018051529,11,2302,2018,5,3,1213,12,1,0,4,N,N,1,0,0,0,1,0,0,0,3,0,0,0,0,0,40 18:18.985,79 53:33.249,40.3053,-79.8926,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,WALNUT AV
2018051861,11,2102,2018,5,7,1430,14,1,0,2,N,N,5,0,0,0,0,0,0,0,1,0,0,0,0,0,40 21:54.952,80 06:30.838,40.3653,-80.1086,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,WASHINGTON PK
2018051940,11,2444,2018,5,6,1536,15,1,0,8,N,N,1,0,0,0,0,0,0,1,0,0,0,1,1,0,40 27:52.367,80 03:28.704,40.4645,-80.058,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,CHARTIERS AV
2018052297,11,2113,2018,5,7,220,2,1,0,7,N,N,1,0,0,0,0,0,0,0,1,0,0,0,0,0,40 27:53.828,79 49:51.931,40.465,-79.8311,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,FRANKSTOWN RD
2018052688,11,2203,2018,5,5,115,1,1,0,7,N,N,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40 27:17.600,80 11:41.130,40.4549,-80.1948,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,CLIFF MINE RD
2018052751,11,2108,2018,5,2,643,6,1,0,4,N,N,1,0,0,0,0,0,1,1,0,1,0,0,0,0,40 34:55.369,80 02:17.073,40.582,-80.0381,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,PERRY HW
2018052856,11,2118,2018,5,3,1404,14,1,0,2,N,N,3,0,0,0,0,0,0,0,2,0,0,0,0,0,40 30:06.276,79 59:02.731,40.5017,-79.9841,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,NORTH AV
2018052964,11,2116,2018,4,3,515,5,4,1,7,N,N,0,0,0,1,0,0,0,1,0,0,0,0,0,0,40 30:34.856,80 02:53.409,40.5097,-80.0482,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NORTH HILLS EX
2018053625,11,2301,2018,5,5,1437,14,1,0,7,N,N,0,0,1,0,0,1,0,0,1,0,0,0,0,0,40 24:11.168,80 01:13.288,40.4031,-80.0204,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,WEST LIBERTY AV
2018054374,11,2446,2018,5,5,2257,22,1,0,4,N,N,2,0,0,0,0,0,0,0,2,0,0,0,0,0,40 25:22.406,79 45:16.502,40.4229,-79.7546,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,MOSSIDE BL
2018054580,11,2301,2018,5,7,2216,22,2,1,8,N,N,1,0,0,0,0,0,0,0,1,0,0,1,0,1,40 28:16.022,79 57:35.988,40.4711,-79.96,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,BUTLER ST
2018054798,11,2476,2018,5,6,2204,22,1,1,4,N,N,0,0,1,0,1,0,0,0,2,0,0,0,0,0,40 21:10.289,79 59:21.022,40.3529,-79.9892,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BROWNSVILLE RD
2018054816,11,2301,2018,5,1,2120,21,8,0,8,N,N,0,0,0,0,0,0,0,0,1,0,0,1,0,1,40 27:19.082,79 58:34.938,40.4553,-79.9764,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,LIBERTY AV
2018055594,11,2213,2018,5,4,1852,18,2,1,0,N,N,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40 27:32.243,80 10:19.081,40.459,-80.172,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,FED EX DR
2018055646,11,2438,2018,5,6,2223,22,1,0,2,N,N,1,0,0,0,2,0,0,0,1,0,0,0,0,0,40 24:28.760,79 54:53.581,40.408,-79.9149,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,HOMESTEAD GRAYS BR
2018056025,11,2118,2018,5,4,1528,15,1,0,4,N,N,1,1,0,0,0,0,0,0,1,0,0,0,0,0,40 29:19.024,79 57:16.207,40.4886,-79.9545,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,
2018056306,11,2301,2018,5,5,1518,15,1,0,1,N,N,1,0,1,0,0,0,0,0,2,0,0,0,0,0,40 26:56.182,80 01:11.075,40.4489,-80.0183,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,
2018057265,11,2113,2018,5,2,707,7,1,0,0,N,N,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40 28:03.906,79 51:42.100,40.4678,-79.8617,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,
2018057334,11,2301,2018,5,7,1655,16,1,0,5,N,N,2,0,0,0,1,0,0,1,5,0,0,0,0,0,40 26:40.496,80 00:06.660,40.4446,-80.0019,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,TENTH ST BP
2018057938,11,2442,2018,5,7,1204,12,1,0,7,N,N,0,0,0,0,1,0,0,0,1,0,0,0,0,0,40 19:34.644,79 51:16.747,40.3263,-79.8547,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,
2018058852,11,2109,2018,5,5,1038,10,1,0,4,N,N,1,0,1,0,0,0,0,1,0,0,0,0,0,0,40 23:17.120,80 03:04.186,40.3881,-80.0512,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,MARLIN DR
2018059227,11,2303,2018,6,7,315,3,2,1,7,N,N,1,0,0,0,0,0,0,0,2,0,0,0,0,0,40 22:38.442,79 51:02.552,40.3773,-79.8507,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,
2018059377,11,2426,2018,5,1,1826,18,1,0,1,N,N,0,0,0,0,2,0,0,0,1,0,0,0,0,0,40 26:06.200,79 53:19.090,40.4351,-79.8886,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,
2018059401,11,2433,2018,5,6,1600,16,1,0,4,N,N,0,0,1,0,0,0,1,0,1,0,1,0,0,0,40 19:50.897,79 53:31.290,40.3308,-79.892,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
2018059796,11,2301,2018,6,1,8,0,1,0,1,N,N,1,0,1,0,1,0,0,0,1,0,0,0,0,0,40 28:21.792,79 56:09.250,40.4727,-79.9359,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,
2018059982,11,2111,2018,6,7,1919,19,1,0,2,N,N,2,0,1,0,0,0,0,0,2,0,0,0,0,0,40 24:07.685,79 49:26.085,40.4021,-79.8239,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,GREENSBURG PK
2018060923,11,2301,2018,6,5,443,4,1,0,7,N,N,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40 25:39.672,80 01:24.436,40.4277,-80.0235,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,
2018061115,11,2113,2018,6,5,1308,13,1,0,7,N,N,0,0,0,0,1,0,0,0,1,0,0,0,0,0,40 28:15.259,79 49:49.002,40.4709,-79.8303,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,LIME HOLLOW RD
2018061282,11,2212,2018,6,5,813,8,1,0,4,N,N,1,0,0,0,0,0,1,0,1,0,1,0,0,0,40 40:03.180,80 06:35.060,40.6676,-80.1097,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,
2018061646,11,2111,2018,6,7,1606,16,1,0,4,N,N,1,0,0,0,0,1,0,0,8,0,0,0,0,0,40 23:14.440,79 49:41.389,40.3873,-79.8282,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,LINCOLN HW
2018062277,11,2212,2018,6,5,1622,16,1,0,7,N,N,0,0,0,0,1,0,0,0,1,0,0,0,0,0,40 40:11.517,80 05:57.913,40.6704,-80.0997,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,EAST/WEST TU
2018062490,11,2302,2018,6,5,2237,22,1,0,4,N,N,0,0,1,0,0,0,1,0,1,0,1,0,0,0,40 18:34.780,79 53:29.470,40.3097,-79.8915,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
2018062737,11,2123,2018,6,2,2046,20,1,0,7,N,N,1,0,0,0,0,0,0,1,0,0,0,0,0,0,40 19:40.100,80 05:44.900,40.3278,-80.0958,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,MORTON RD
2018063142,11,2301,2018,6,4,1557,15,1,0,4,N,N,1,0,0,0,1,0,0,0,3,0,0,0,0,0,40 27:50.443,79 54:35.233,40.464,-79.9098,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,
2018063550,11,2113,2018,6,4,1924,19,1,0,7,N,N,0,0,0,0,1,0,0,0,2,0,0,0,0,0,40 28:58.380,79 48:34.720,40.4829,-79.8096,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,SALTSBURG RD
2018064112,11,2466,2018,6,6,1430,14,1,0,4,N,N,2,0,0,0,0,0,0,1,2,0,0,0,0,0,40 32:28.271,79 45:42.261,40.5412,-79.7617,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,TO SR 2075/0180 SH RD
2018065340,11,2301,2018,6,3,1510,15,1,0,8,N,N,0,0,1,0,0,0,0,1,0,0,0,1,1,0,40 26:16.954,79 55:09.717,40.438,-79.9194,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,SHADY AV
2018065345,11,2301,2018,6,3,1528,15,1,0,7,N,N,1,0,0,0,0,0,0,0,2,0,0,0,0,0,40 26:09.495,79 57:22.061,40.436,-79.9561,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
2018065825,11,2301,2018,6,4,1714,17,1,0,5,N,N,1,0,0,0,2,0,0,0,2,0,0,1,0,1,40 27:18.880,79 57:16.996,40.4552,-79.9547,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,
2018065850,11,2113,2018,6,4,2325,23,1,1,8,N,N,0,0,0,0,0,0,0,0,1,0,0,1,0,1,40 27:26.498,79 50:37.266,40.4574,-79.8437,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,BEULAH RD
2018065916,11,2301,2018,6,4,2250,22,2,1,7,N,N,1,0,0,0,0,0,0,0,1,0,0,0,0,0,40 27:32.518,79 54:48.697,40.459,-79.9135,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,HAMILTON AV
2018066244,11,2473,2018,6,5,1405,14,1,0,4,N,N,2,0,0,0,0,0,0,0,2,0,0,0,0,0,40 20:54.133,79 56:41.310,40.3484,-79.9448,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,LEBANON RD
2018066814,11,2446,2018,6,7,1652,16,1,1,1,N,N,3,0,0,0,0,0,0,0,6,0,0,0,0,0,40 26:19.734,79 47:04.320,40.4388,-79.7845,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,NORTHERN PK
2018066822,11,2473,2018,6,7,1900,19,2,1,0,N,N,0,1,0,0,0,0,0,1,0,0,0,0,0,0,40 23:27.283,79 53:23.005,40.3909,-79.8897,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,DUQUESNE AV
2018067045,11,2207,2018,6,7,2141,21,1,0,4,N,N,1,1,0,0,0,0,0,0,1,0,0,0,0,0,40 35:58.473,79 56:51.075,40.5995,-79.9474,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,
2018067053,11,2301,2018,6,1,1820,18,1,0,8,N,N,0,0,0,0,0,0,0,0,1,0,0,1,0,1,40 26:29.640,80 00:17.060,40.4416,-80.0047,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,LIBERTY AV
2018067236,11,2448,2018,6,3,920,9,1,0,8,N,N,0,0,0,0,0,1,0,0,1,0,0,1,0,1,40 24:31.633,79 54:26.264,40.4088,-79.9073,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,
2018067872,11,2301,2018,6,3,1915,19,1,0,8,N,N,0,0,0,0,0,0,0,0,1,0,0,1,0,1,40 26:14.578,80 00:09.472,40.4374,-80.0026,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,FORT PITT BL
2018068007,11,2118,2018,6,1,608,6,1,0,4,N,N,1,0,0,0,1,0,0,0,2,0,0,0,0,0,40 31:05.716,79 57:09.733,40.5183,-79.9527,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,WILLIAM FLINN HW
2018068711,11,2109,2018,6,4,641,6,2,1,4,N,N,0,0,0,0,2,0,0,0,3,0,0,0,0,0,40 21:41.889,80 03:49.896,40.3617,-80.0641,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,PAINTERS RUN RD
2018069078,11,2112,2018,6,6,740,7,1,0,4,N,N,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40 30:03.755,79 51:47.491,40.501,-79.8632,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,RIDC DRIVE INT/RAMP B RD
2018069921,11,2431,2018,6,6,54,0,1,0,4,N,N,0,1,1,0,0,0,0,0,1,0,0,0,0,0,40 25:04.987,79 50:24.558,40.4181,-79.8402,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,
2018070391,11,2105,2018,7,4,1245,12,1,0,4,N,N,1,0,1,0,0,0,0,0,3,0,0,0,0,0,40 14:27.160,79 51:36.431,40.2409,-79.8601,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,SCENERY DR
2018070408,11,2410,2018,5,4,2030,20,1,0,8,N,N,1,0,0,0,0,0,0,0,1,0,0,1,0,1,40 23:53.900,79 51:42.300,40.3983,-79.8618,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,
2018070521,11,2220,2018,6,1,2149,21,1,0,7,N,N,2,0,0,1,0,0,0,0,1,0,0,0,0,0,40 36:22.419,79 52:02.831,40.6062,-79.8675,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,SAXONBURG BL
